trades,wins,losses,win_rate,pf,expectancy,total,max_dd,filter
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,330.0,dir_sweep_points <= 103 AND dir_prev5_ret_points > -129
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,440.0,dir_sweep_points <= 103 AND range_atr <= 1.95
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,550.0,dir_sweep_points <= 103 AND vol_rel20 <= 1.16
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,440.0,dir_prev5_ret_points > -357 AND range_atr <= 1.95
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,330.0,dir_prev5_ret_points > -357 AND dir_wick_ratio <= 0.129
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,440.0,dir_prev10_ret_points > -543 AND dir_prev5_ret_points > -129
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,440.0,dir_prev10_ret_points > -543 AND range_atr <= 1.95
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,330.0,dir_sweep_points <= 53 AND dir_wick_ratio <= 0.129
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,550.0,dir_sweep_points <= 53 AND body_atr > 1.33
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,330.0,dir_sweep_points <= 53 AND dir_ema_slow_dist_points > -1.13e+03
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,330.0,dir_prev5_ret_points > -129 AND range_atr > 1.64
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,440.0,range_atr <= 1.95 AND adx > 18.7
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,550.0,vol_rel20 <= 1.16 AND dir_wick_ratio > 0.0946
17,7,10,0.4117647058823529,2.481818181818182,95.88235294117646,1630.0,550.0,atr_points <= 437 AND range_atr <= 2.34
17,7,10,0.4117647058823529,2.481818181818182,95.88235294117646,1630.0,330.0,atr_points <= 437 AND dir_ema_slow_dist_points > -1.13e+03
17,7,10,0.4117647058823529,2.481818181818182,95.88235294117646,1630.0,660.0,opposite_wick_ratio <= 0.091 AND range_atr <= 2.34
17,7,10,0.4117647058823529,2.481818181818182,95.88235294117646,1630.0,550.0,opposite_wick_ratio <= 0.091 AND body_ratio > 0.628
17,7,10,0.4117647058823529,2.481818181818182,95.88235294117646,1630.0,550.0,dir_sweep_points <= 103 AND range_atr <= 2.34
17,7,10,0.4117647058823529,2.481818181818182,95.88235294117646,1630.0,550.0,dir_sweep_points <= 103 AND body_ratio > 0.628
17,7,10,0.4117647058823529,2.481818181818182,95.88235294117646,1630.0,550.0,dir_prev10_ret_points > -543 AND range_atr <= 2.34
